n,p,shots,total_logical_error_rate,total_err_low,total_err_high,x_logical_error_rate,x_err_low,x_err_high,z_logical_error_rate,z_err_low,z_err_high,average_cpu_time_seconds
4,0.001,10,0,0,0,0,0,0,0,0,0,7.43253e-05
4,0.00127427,10,0,0,0,0,0,0,0,0,0,9.6035e-06
4,0.00162378,10,0,0,0,0,0,0,0,0,0,1.52955e-05
4,0.00206914,10,0,0,0,0,0,0,0,0,0,3.3593e-06
4,0.00263665,10,0,0,0,0,0,0,0,0,0,4.0284e-06
4,0.00335982,10,0,0,0,0,0,0,0,0,0,4.2607e-06
4,0.00428133,10,0,0,0,0,0,0,0,0,0,3.2945e-06
4,0.00545559,10,0,0,0,0,0,0,0,0,0,3.0991e-06
4,0.00695193,10,0,0,0,0,0,0,0,0,0,5.0352e-06
4,0.00885867,10,0,0,0,0,0,0,0,0,0,3.1368e-06
4,0.0112884,10,0,0,0,0,0,0,0,0,0,3.5233e-06
4,0.0143845,10,0,0,0,0,0,0,0,0,0,3.1733e-06
4,0.0183298,10,0,0,0,0,0,0,0,0,0,3.6775e-06
4,0.0233572,10,0,0,0,0,0,0,0,0,0,2.7315e-06
4,0.0297635,10,0,0,0,0,0,0,0,0,0,2.7759e-06
4,0.0379269,10,0,0,0,0,0,0,0,0,0,3.734e-06
4,0.0483293,10,0,0,0,0,0,0,0,0,0,2.9964e-06
4,0.0615848,10,0,0,0,0,0,0,0,0,0,3.4476e-06
4,0.078476,10,0,0,0,0,0,0,0,0,0,3.0731e-06
4,0.1,10,0,0,0,0,0,0,0,0,0,4.0838e-06
6,0.001,10,0,0,0,0,0,0,0,0,0,2.8935e-06
6,0.00127427,10,0,0,0,0,0,0,0,0,0,3.929e-06
6,0.00162378,10,0,0,0,0,0,0,0,0,0,3.4798e-06
6,0.00206914,10,0,0,0,0,0,0,0,0,0,2.7835e-06
6,0.00263665,10,0,0,0,0,0,0,0,0,0,2.8511e-06
6,0.00335982,10,0,0,0,0,0,0,0,0,0,3.2281e-06
