n,p,shots,total_logical_error_rate,total_err_low,total_err_high,x_logical_error_rate,x_err_low,x_err_high,z_logical_error_rate,z_err_low,z_err_high,average_cpu_time_seconds
8,0.00428133,1000,0,0,0,0,0,0,0,0,0,1.3681e-07
8,0.00545559,1000,0,0,0,0,0,0,0,0,0,1.83477e-07
8,0.00695193,1000,0,0,0,0,0,0,0,0,0,2.15282e-07
8,0.00885867,1000,0,0,0,0,0,0,0,0,0,1.92476e-07
8,0.0112884,1000,0,0,0,0,0,0,0,0,0,1.96299e-07
8,0.0143845,1000,0,0,0,0,0,0,0,0,0,2.06225e-07
8,0.0183298,1000,0,0,0,0,0,0,0,0,0,1.95348e-07
8,0.0233572,1000,0,0,0,0,0,0,0,0,0,3.03514e-07
8,0.0297635,1000,0,0,0,0,0,0,0,0,0,3.57343e-07
8,0.0379269,1000,0,0,0,0,0,0,0,0,0,3.99638e-07
8,0.0483293,1000,0,0,0,0,0,0,0,0,0,5.25883e-07
8,0.0615848,1000,0,0,0,0,0,0,0,0,0,5.04281e-07
8,0.078476,1000,0,0,0,0,0,0,0,0,0,5.74128e-07
8,0.1,1000,0,0,0,0,0,0,0,0,0,4.69927e-07
12,0.001,1000,0,0,0,0,0,0,0,0,0,1.6053e-07
12,0.00127427,1000,0,0,0,0,0,0,0,0,0,1.24863e-07
12,0.00162378,1000,0,0,0,0,0,0,0,0,0,1.37474e-07
12,0.00206914,1000,0,0,0,0,0,0,0,0,0,1.64184e-07
12,0.00263665,1000,0,0,0,0,0,0,0,0,0,1.44235e-07
12,0.00335982,1000,0,0,0,0,0,0,0,0,0,1.42031e-07
12,0.00428133,1000,0,0,0,0,0,0,0,0,0,2.09632e-07
12,0.00545559,1000,0,0,0,0,0,0,0,0,0,2.17715e-07
12,0.00695193,1000,0,0,0,0,0,0,0,0,0,1.4806e-07
12,0.00885867,1000,0,0,0,0,0,0,0,0,0,2.64115e-07
12,0.0112884,1000,0,0,0,0,0,0,0,0,0,2.87365e-07
12,0.0143845,1000,0,0,0,0,0,0,0,0,0,2.46776e-07
12,0.0183298,1000,0,0,0,0,0,0,0,0,0,2.362e-07
12,0.0233572,1000,0,0,0,0,0,0,0,0,0,3.78932e-07
12,0.0297635,1000,0,0,0,0,0,0,0,0,0,5.3364e-07
12,0.0379269,1000,0,0,0,0,0,0,0,0,0,6.85623e-07
12,0.0483293,1000,0,0,0,0,0,0,0,0,0,1.19215e-06
12,0.0615848,1000,0,0,0,0,0,0,0,0,0,8.29566e-07
12,0.078476,1000,0,0,0,0,0,0,0,0,0,1.47464e-06
12,0.1,1000,0,0,0,0,0,0,0,0,0,1.31836e-06
14,0.001,1000,0,0,0,0,0,0,0,0,0,1.80419e-07
14,0.00127427,1000,0,0,0,0,0,0,0,0,0,1.46513e-07
14,0.00162378,1000,0,0,0,0,0,0,0,0,0,1.79512e-07
14,0.00206914,1000,0,0,0,0,0,0,0,0,0,2.0005e-07
14,0.00263665,1000,0,0,0,0,0,0,0,0,0,2.19714e-07
14,0.00335982,1000,0,0,0,0,0,0,0,0,0,1.79197e-07
14,0.00428133,1000,0,0,0,0,0,0,0,0,0,2.0041e-07
14,0.00545559,1000,0,0,0,0,0,0,0,0,0,1.81746e-07
14,0.00695193,1000,0,0,0,0,0,0,0,0,0,1.98977e-07
14,0.00885867,1000,0,0,0,0,0,0,0,0,0,2.85658e-07
14,0.0112884,1000,0,0,0,0,0,0,0,0,0,4.60802e-07
14,0.0143845,1000,0,0,0,0,0,0,0,0,0,2.48254e-07
14,0.0183298,1000,0,0,0,0,0,0,0,0,0,5.05295e-07
14,0.0233572,1000,0,0,0,0,0,0,0,0,0,4.1151e-07
14,0.0297635,1000,0,0,0,0,0,0,0,0,0,4.97154e-07
14,0.0379269,1000,0,0,0,0,0,0,0,0,0,1.04455e-06
14,0.0483293,1000,0,0,0,0,0,0,0,0,0,1.09793e-06
14,0.0615848,1000,0,0,0,0,0,0,0,0,0,1.00946e-06
14,0.078476,1000,0,0,0,0,0,0,0,0,0,1.54502e-06
14,0.1,1000,0,0,0,0,0,0,0,0,0,2.49667e-06
16,0.001,1000,0,0,0,0,0,0,0,0,0,2.73286e-07
16,0.00127427,1000,0,0,0,0,0,0,0,0,0,2.55442e-07
16,0.00162378,1000,0,0,0,0,0,0,0,0,0,2.43579e-07
16,0.00206914,1000,0,0,0,0,0,0,0,0,0,2.25219e-07
16,0.00263665,1000,0,0,0,0,0,0,0,0,0,2.69424e-07
16,0.00335982,1000,0,0,0,0,0,0,0,0,0,2.79057e-07
16,0.00428133,1000,0,0,0,0,0,0,0,0,0,6.00214e-07
16,0.00545559,1000,0,0,0,0,0,0,0,0,0,4.30006e-07
16,0.00695193,1000,0,0,0,0,0,0,0,0,0,3.03251e-07
16,0.00885867,1000,0,0,0,0,0,0,0,0,0,4.44542e-07
16,0.0112884,1000,0,0,0,0,0,0,0,0,0,9.63488e-07
16,0.0143845,1000,0,0,0,0,0,0,0,0,0,8.33604e-07
16,0.0183298,1000,0,0,0,0,0,0,0,0,0,7.2305e-07
16,0.0233572,1000,0,0,0,0,0,0,0,0,0,1.86256e-06
16,0.0297635,1000,0,0,0,0,0,0,0,0,0,2.27449e-06
16,0.0379269,1000,0,0,0,0,0,0,0,0,0,2.89761e-06
16,0.0483293,1000,0,0,0,0,0,0,0,0,0,4.67678e-06
16,0.0615848,1000,0,0,0,0,0,0,0,0,0,4.91513e-06
16,0.078476,1000,0,0,0,0,0,0,0,0,0,1.32065e-05
16,0.1,1000,0,0,0,0,0,0,0,0,0,1.84735e-05
18,0.001,1000,0,0,0,0,0,0,0,0,0,3.55887e-07
18,0.00127427,1000,0,0,0,0,0,0,0,0,0,3.32e-07
18,0.00162378,1000,0,0,0,0,0,0,0,0,0,2.59908e-07
18,0.00206914,1000,0,0,0,0,0,0,0,0,0,2.65222e-07
18,0.00263665,1000,0,0,0,0,0,0,0,0,0,1.80669e-07
18,0.00335982,1000,0,0,0,0,0,0,0,0,0,4.86698e-07
18,0.00428133,1000,0,0,0,0,0,0,0,0,0,2.25881e-07
18,0.00545559,1000,0,0,0,0,0,0,0,0,0,2.16788e-07
18,0.00695193,1000,0,0,0,0,0,0,0,0,0,2.90353e-07
18,0.00885867,1000,0,0,0,0,0,0,0,0,0,7.79776e-07
18,0.0112884,1000,0,0,0,0,0,0,0,0,0,3.25149e-07
18,0.0143845,1000,0,0,0,0,0,0,0,0,0,5.90717e-07
18,0.0183298,1000,0,0,0,0,0,0,0,0,0,3.70525e-07
18,0.0233572,1000,0,0,0,0,0,0,0,0,0,7.20222e-07
18,0.0297635,1000,0,0,0,0,0,0,0,0,0,1.42546e-06
18,0.0379269,1000,0,0,0,0,0,0,0,0,0,1.59834e-06
18,0.0483293,1000,0,0,0,0,0,0,0,0,0,1.81176e-06
18,0.0615848,1000,0,0,0,0,0,0,0,0,0,3.12307e-06
18,0.078476,1000,0,0,0,0,0,0,0,0,0,3.82693e-06
18,0.1,1000,0,0,0,0,0,0,0,0,0,4.4919e-06
20,0.001,1000,0,0,0,0,0,0,0,0,0,2.48127e-07
20,0.00127427,1000,0,0,0,0,0,0,0,0,0,3.29137e-07
20,0.00162378,1000,0,0,0,0,0,0,0,0,0,2.66655e-07
20,0.00206914,1000,0,0,0,0,0,0,0,0,0,2.8324e-07
20,0.00263665,1000,0,0,0,0,0,0,0,0,0,3.34628e-07
20,0.00335982,1000,0,0,0,0,0,0,0,0,0,2.38557e-07
20,0.00428133,1000,0,0,0,0,0,0,0,0,0,3.65242e-07
20,0.00545559,1000,0,0,0,0,0,0,0,0,0,1.40997e-06
20,0.00695193,1000,0,0,0,0,0,0,0,0,0,4.18842e-07
20,0.00885867,1000,0,0,0,0,0,0,0,0,0,9.19594e-07
20,0.0112884,1000,0,0,0,0,0,0,0,0,0,1.05014e-06
20,0.0143845,1000,0,0,0,0,0,0,0,0,0,1.34475e-06
20,0.0183298,1000,0,0,0,0,0,0,0,0,0,1.64154e-06
20,0.0233572,1000,0,0,0,0,0,0,0,0,0,1.5682e-06
20,0.0297635,1000,0,0,0,0,0,0,0,0,0,3.6383e-06
20,0.0379269,1000,0,0,0,0,0,0,0,0,0,4.70964e-06
20,0.0483293,1000,0,0,0,0,0,0,0,0,0,8.82017e-06
20,0.0615848,1000,0,0,0,0,0,0,0,0,0,8.6609e-06
20,0.078476,1000,0,0,0,0,0,0,0,0,0,1.53077e-05
20,0.1,1000,0,0,0,0,0,0,0,0,0,1.6783e-05
22,0.001,1000,0,0,0,0,0,0,0,0,0,8.71994e-07
22,0.00127427,1000,0,0,0,0,0,0,0,0,0,5.07475e-07
22,0.00162378,1000,0,0,0,0,0,0,0,0,0,1.15233e-06
22,0.00206914,1000,0,0,0,0,0,0,0,0,0,7.07854e-07
22,0.00263665,1000,0,0,0,0,0,0,0,0,0,6.3356e-07
22,0.00335982,1000,0,0,0,0,0,0,0,0,0,1.23481e-06
22,0.00428133,1000,0,0,0,0,0,0,0,0,0,3.70219e-06
22,0.00545559,1000,0,0,0,0,0,0,0,0,0,2.89506e-06
22,0.00695193,1000,0,0,0,0,0,0,0,0,0,4.81744e-06
22,0.00885867,1000,0,0,0,0,0,0,0,0,0,1.16247e-05
22,0.0112884,1000,0,0,0,0,0,0,0,0,0,1.90899e-05
22,0.0143845,1000,0,0,0,0,0,0,0,0,0,1.66453e-05
22,0.0183298,1000,0,0,0,0,0,0,0,0,0,2.91848e-05
22,0.0233572,1000,0,0,0,0,0,0,0,0,0,6.47958e-05
22,0.0297635,1000,0,0,0,0,0,0,0,0,0,5.34199e-05
22,0.0379269,1000,0.002,0,0,0.001,0,0,0.001,0,0,9.49769e-05
22,0.0483293,1000,0.005,0,0,0.003,0,0,0.004,0,0,0.000112455
22,0.0615848,1000,0.008,0,0,0.003,0,0,0.005,0,0,0.000121337
22,0.078476,1000,0.014,0,0,0.002,0,0,0.012,0,0,0.000255337
22,0.1,1000,0.019,0,0,0.005,0,0,0.015,0,0,0.000263104
24,0.001,1000,0,0,0,0,0,0,0,0,0,4.55044e-07
24,0.00127427,1000,0,0,0,0,0,0,0,0,0,5.22981e-07
24,0.00162378,1000,0,0,0,0,0,0,0,0,0,3.45345e-07
24,0.00206914,1000,0,0,0,0,0,0,0,0,0,3.70086e-07
24,0.00263665,1000,0,0,0,0,0,0,0,0,0,4.02377e-07
24,0.00335982,1000,0,0,0,0,0,0,0,0,0,4.85359e-07
24,0.00428133,1000,0,0,0,0,0,0,0,0,0,3.98049e-07
24,0.00545559,1000,0,0,0,0,0,0,0,0,0,3.8528e-07
24,0.00695193,1000,0,0,0,0,0,0,0,0,0,5.14181e-07
24,0.00885867,1000,0,0,0,0,0,0,0,0,0,8.56302e-07
24,0.0112884,1000,0,0,0,0,0,0,0,0,0,6.44357e-07
24,0.0143845,1000,0,0,0,0,0,0,0,0,0,2.27242e-06
24,0.0183298,1000,0,0,0,0,0,0,0,0,0,1.13814e-06
24,0.0233572,1000,0,0,0,0,0,0,0,0,0,1.23989e-06
24,0.0297635,1000,0,0,0,0,0,0,0,0,0,3.38726e-06
24,0.0379269,1000,0,0,0,0,0,0,0,0,0,4.49434e-06
24,0.0483293,1000,0,0,0,0,0,0,0,0,0,9.31827e-06
24,0.0615848,1000,0,0,0,0,0,0,0,0,0,7.74399e-06
24,0.078476,1000,0,0,0,0,0,0,0,0,0,1.62746e-05
24,0.1,1000,0,0,0,0,0,0,0,0,0,1.98431e-05
26,0.001,1000,0,0,0,0,0,0,0,0,0,7.00848e-07
26,0.00127427,1000,0,0,0,0,0,0,0,0,0,5.09809e-07
26,0.00162378,1000,0,0,0,0,0,0,0,0,0,1.01677e-06
26,0.00206914,1000,0,0,0,0,0,0,0,0,0,7.58651e-07
26,0.00263665,1000,0,0,0,0,0,0,0,0,0,1.00065e-06
26,0.00335982,1000,0,0,0,0,0,0,0,0,0,4.8808e-07
26,0.00428133,1000,0,0,0,0,0,0,0,0,0,9.29546e-07
26,0.00545559,1000,0,0,0,0,0,0,0,0,0,1.63138e-06
26,0.00695193,1000,0,0,0,0,0,0,0,0,0,3.62905e-06
26,0.00885867,1000,0,0,0,0,0,0,0,0,0,1.30182e-05
26,0.0112884,1000,0.001,0,0,0,0,0,0.001,0,0,1.46949e-05
26,0.0143845,1000,0,0,0,0,0,0,0,0,0,1.49574e-05
26,0.0183298,1000,0,0,0,0,0,0,0,0,0,1.55237e-05
26,0.0233572,1000,0,0,0,0,0,0,0,0,0,2.41851e-05
26,0.0297635,1000,0.001,0,0,0,0,0,0.001,0,0,4.06296e-05
26,0.0379269,1000,0.006,0,0,0.002,0,0,0.004,0,0,6.88037e-05
26,0.0483293,1000,0.013,0,0,0.001,0,0,0.013,0,0,0.000106054
26,0.0615848,1000,0.014,0,0,0.002,0,0,0.014,0,0,0.000167561
26,0.078476,1000,0.024,0,0,0.004,0,0,0.02,0,0,0.000234619
26,0.1,1000,0.041,0,0,0.006,0,0,0.037,0,0,0.000341701
28,0.001,1000,0,0,0,0,0,0,0,0,0,7.33013e-07
28,0.00127427,1000,0,0,0,0,0,0,0,0,0,5.5517e-07
28,0.00162378,1000,0,0,0,0,0,0,0,0,0,4.07371e-07
28,0.00206914,1000,0,0,0,0,0,0,0,0,0,3.73245e-07
28,0.00263665,1000,0,0,0,0,0,0,0,0,0,3.52278e-07
28,0.00335982,1000,0,0,0,0,0,0,0,0,0,3.97836e-07
28,0.00428133,1000,0,0,0,0,0,0,0,0,0,3.11309e-07
28,0.00545559,1000,0,0,0,0,0,0,0,0,0,3.29546e-07
28,0.00695193,1000,0,0,0,0,0,0,0,0,0,4.75741e-07
28,0.00885867,1000,0,0,0,0,0,0,0,0,0,5.23103e-07
28,0.0112884,1000,0,0,0,0,0,0,0,0,0,8.14406e-07
28,0.0143845,1000,0,0,0,0,0,0,0,0,0,7.02541e-07
28,0.0183298,1000,0,0,0,0,0,0,0,0,0,1.30029e-06
28,0.0233572,1000,0,0,0,0,0,0,0,0,0,1.39708e-06
28,0.0297635,1000,0,0,0,0,0,0,0,0,0,2.08792e-06
28,0.0379269,1000,0,0,0,0,0,0,0,0,0,3.87033e-06
28,0.0483293,1000,0,0,0,0,0,0,0,0,0,7.09369e-06
28,0.0615848,1000,0,0,0,0,0,0,0,0,0,7.41917e-06
28,0.078476,1000,0,0,0,0,0,0,0,0,0,1.74249e-05
28,0.1,1000,0,0,0,0,0,0,0,0,0,2.08007e-05
30,0.001,1000,0,0,0,0,0,0,0,0,0,7.52622e-07
30,0.00127427,1000,0,0,0,0,0,0,0,0,0,9.66953e-07
30,0.00162378,1000,0,0,0,0,0,0,0,0,0,1.069e-06
30,0.00206914,1000,0,0,0,0,0,0,0,0,0,1.27369e-06
30,0.00263665,1000,0,0,0,0,0,0,0,0,0,3.63065e-06
30,0.00335982,1000,0,0,0,0,0,0,0,0,0,8.39885e-06
30,0.00428133,1000,0,0,0,0,0,0,0,0,0,2.40635e-06
30,0.00545559,1000,0,0,0,0,0,0,0,0,0,1.03793e-05
30,0.00695193,1000,0,0,0,0,0,0,0,0,0,7.34015e-06
30,0.00885867,1000,0,0,0,0,0,0,0,0,0,3.05532e-05
30,0.0112884,1000,0,0,0,0,0,0,0,0,0,2.43648e-05
30,0.0143845,1000,0.001,0,0,0,0,0,0.001,0,0,6.0565e-05
30,0.0183298,1000,0.005,0,0,0.001,0,0,0.004,0,0,7.02079e-05
30,0.0233572,1000,0.006,0,0,0,0,0,0.006,0,0,0.000121425
30,0.0297635,1000,0.023,0,0,0.003,0,0,0.022,0,0,0.000198415
30,0.0379269,1000,0.022,0,0,0.001,0,0,0.022,0,0,0.000280884
30,0.0483293,1000,0.037,0,0,0.011,0,0,0.029,0,0,0.000436489
30,0.0615848,1000,0.092,0,0,0.018,0,0,0.082,0,0,0.000592804
30,0.078476,1000,0.15,0,0,0.03,0,0,0.131,0,0,0.00101144
30,0.1,1000,0.214,0,0,0.049,0,0,0.185,0,0,0.00137014
