n,p,shots,total_logical_error_rate,total_err_low,total_err_high,x_logical_error_rate,x_err_low,x_err_high,z_logical_error_rate,z_err_low,z_err_high,average_cpu_time_seconds
6,0.0379269,10000,0,0,0,0,0,0,0,0,0,1.99834e-07
6,0.0483293,10000,0,0,0,0,0,0,0,0,0,2.74473e-07
6,0.0615848,10000,0,0,0,0,0,0,0,0,0,3.84981e-07
6,0.078476,10000,0,0,0,0,0,0,0,0,0,4.9596e-07
6,0.1,10000,0,0,0,0,0,0,0,0,0,4.25488e-07
8,0.001,10000,0,0,0,0,0,0,0,0,0,1.04779e-07
8,0.00127427,10000,0,0,0,0,0,0,0,0,0,9.36363e-08
8,0.00162378,10000,0,0,0,0,0,0,0,0,0,8.59624e-08
8,0.00206914,10000,0,0,0,0,0,0,0,0,0,9.62055e-08
8,0.00263665,10000,0,0,0,0,0,0,0,0,0,9.58318e-08
8,0.00335982,10000,0,0,0,0,0,0,0,0,0,1.19907e-07
8,0.00428133,10000,0,0,0,0,0,0,0,0,0,1.24846e-07
8,0.00545559,10000,0,0,0,0,0,0,0,0,0,1.14096e-07
8,0.00695193,10000,0,0,0,0,0,0,0,0,0,1.19809e-07
8,0.00885867,10000,0,0,0,0,0,0,0,0,0,1.72826e-07
8,0.0112884,10000,0,0,0,0,0,0,0,0,0,1.78966e-07
8,0.0143845,10000,0,0,0,0,0,0,0,0,0,1.76408e-07
8,0.0183298,10000,0,0,0,0,0,0,0,0,0,2.26775e-07
8,0.0233572,10000,0,0,0,0,0,0,0,0,0,2.23431e-07
8,0.0297635,10000,0,0,0,0,0,0,0,0,0,2.71153e-07
8,0.0379269,10000,0,0,0,0,0,0,0,0,0,3.47158e-07
8,0.0483293,10000,0,0,0,0,0,0,0,0,0,4.33635e-07
8,0.0615848,10000,0,0,0,0,0,0,0,0,0,4.17597e-07
8,0.078476,10000,0,0,0,0,0,0,0,0,0,4.2354e-07
8,0.1,10000,0,0,0,0,0,0,0,0,0,6.1344e-07
12,0.001,10000,0,0,0,0,0,0,0,0,0,1.5404e-07
12,0.00127427,10000,0,0,0,0,0,0,0,0,0,1.53731e-07
12,0.00162378,10000,0,0,0,0,0,0,0,0,0,1.55685e-07
12,0.00206914,10000,0,0,0,0,0,0,0,0,0,1.49095e-07
12,0.00263665,10000,0,0,0,0,0,0,0,0,0,1.50649e-07
12,0.00335982,10000,0,0,0,0,0,0,0,0,0,1.49222e-07
12,0.00428133,10000,0,0,0,0,0,0,0,0,0,1.84854e-07
12,0.00545559,10000,0,0,0,0,0,0,0,0,0,1.84923e-07
12,0.00695193,10000,0,0,0,0,0,0,0,0,0,2.14456e-07
12,0.00885867,10000,0,0,0,0,0,0,0,0,0,2.09015e-07
12,0.0112884,10000,0,0,0,0,0,0,0,0,0,2.30565e-07
12,0.0143845,10000,0,0,0,0,0,0,0,0,0,2.59095e-07
12,0.0183298,10000,0,0,0,0,0,0,0,0,0,2.40416e-07
12,0.0233572,10000,0,0,0,0,0,0,0,0,0,2.7931e-07
12,0.0297635,10000,0,0,0,0,0,0,0,0,0,3.82682e-07
12,0.0379269,10000,0,0,0,0,0,0,0,0,0,5.01247e-07
12,0.0483293,10000,0,0,0,0,0,0,0,0,0,5.14688e-07
12,0.0615848,10000,0,0,0,0,0,0,0,0,0,9.38944e-07
12,0.078476,10000,0,0,0,0,0,0,0,0,0,9.21582e-07
12,0.1,10000,0,0,0,0,0,0,0,0,0,1.14852e-06
14,0.001,10000,0,0,0,0,0,0,0,0,0,2.05806e-07
14,0.00127427,10000,0,0,0,0,0,0,0,0,0,2.16783e-07
14,0.00162378,10000,0,0,0,0,0,0,0,0,0,2.05497e-07
14,0.00206914,10000,0,0,0,0,0,0,0,0,0,1.94143e-07
14,0.00263665,10000,0,0,0,0,0,0,0,0,0,1.8384e-07
14,0.00335982,10000,0,0,0,0,0,0,0,0,0,1.88522e-07
14,0.00428133,10000,0,0,0,0,0,0,0,0,0,1.88941e-07
14,0.00545559,10000,0,0,0,0,0,0,0,0,0,2.38568e-07
14,0.00695193,10000,0,0,0,0,0,0,0,0,0,1.9362e-07
14,0.00885867,10000,0,0,0,0,0,0,0,0,0,2.19546e-07
14,0.0112884,10000,0,0,0,0,0,0,0,0,0,2.38497e-07
14,0.0143845,10000,0,0,0,0,0,0,0,0,0,2.65156e-07
14,0.0183298,10000,0,0,0,0,0,0,0,0,0,3.0331e-07
14,0.0233572,10000,0,0,0,0,0,0,0,0,0,3.38059e-07
14,0.0297635,10000,0,0,0,0,0,0,0,0,0,5.74302e-07
14,0.0379269,10000,0,0,0,0,0,0,0,0,0,4.75589e-07
14,0.0483293,10000,0,0,0,0,0,0,0,0,0,7.28698e-07
14,0.0615848,10000,0,0,0,0,0,0,0,0,0,9.59121e-07
14,0.078476,10000,0,0,0,0,0,0,0,0,0,1.34675e-06
14,0.1,10000,0,0,0,0,0,0,0,0,0,2.19726e-06
16,0.001,10000,0,0,0,0,0,0,0,0,0,2.55559e-07
16,0.00127427,10000,0,0,0,0,0,0,0,0,0,2.07923e-07
16,0.00162378,10000,0,0,0,0,0,0,0,0,0,1.56966e-07
16,0.00206914,10000,0,0,0,0,0,0,0,0,0,1.89292e-07
16,0.00263665,10000,0,0,0,0,0,0,0,0,0,2.03381e-07
16,0.00335982,10000,0,0,0,0,0,0,0,0,0,2.17797e-07
16,0.00428133,10000,0,0,0,0,0,0,0,0,0,3.33858e-07
16,0.00545559,10000,0,0,0,0,0,0,0,0,0,5.43563e-07
16,0.00695193,10000,0,0,0,0,0,0,0,0,0,3.25454e-07
16,0.00885867,10000,0,0,0,0,0,0,0,0,0,3.96409e-07
16,0.0112884,10000,0,0,0,0,0,0,0,0,0,3.54564e-07
16,0.0143845,10000,0,0,0,0,0,0,0,0,0,4.14451e-07
16,0.0183298,10000,0,0,0,0,0,0,0,0,0,7.53732e-07
16,0.0233572,10000,0,0,0,0,0,0,0,0,0,8.63855e-07
16,0.0297635,10000,0,0,0,0,0,0,0,0,0,1.58766e-06
16,0.0379269,10000,0,0,0,0,0,0,0,0,0,1.80843e-06
16,0.0483293,10000,0,0,0,0,0,0,0,0,0,3.13735e-06
16,0.0615848,10000,0,0,0,0,0,0,0,0,0,4.37829e-06
16,0.078476,10000,0,0,0,0,0,0,0,0,0,6.44528e-06
16,0.1,10000,0,0,0,0,0,0,0,0,0,7.94645e-06
18,0.001,10000,0,0,0,0,0,0,0,0,0,2.72265e-07
18,0.00127427,10000,0,0,0,0,0,0,0,0,0,2.21105e-07
18,0.00162378,10000,0,0,0,0,0,0,0,0,0,2.34388e-07
18,0.00206914,10000,0,0,0,0,0,0,0,0,0,2.37996e-07
18,0.00263665,10000,0,0,0,0,0,0,0,0,0,2.8114e-07
18,0.00335982,10000,0,0,0,0,0,0,0,0,0,2.41734e-07
18,0.00428133,10000,0,0,0,0,0,0,0,0,0,1.75779e-07
18,0.00545559,10000,0,0,0,0,0,0,0,0,0,2.80638e-07
18,0.00695193,10000,0,0,0,0,0,0,0,0,0,2.3514e-07
18,0.00885867,10000,0,0,0,0,0,0,0,0,0,4.03651e-07
18,0.0112884,10000,0,0,0,0,0,0,0,0,0,3.23714e-07
18,0.0143845,10000,0,0,0,0,0,0,0,0,0,2.90693e-07
18,0.0183298,10000,0,0,0,0,0,0,0,0,0,3.65811e-07
18,0.0233572,10000,0,0,0,0,0,0,0,0,0,5.10924e-07
18,0.0297635,10000,0,0,0,0,0,0,0,0,0,5.70646e-07
18,0.0379269,10000,0,0,0,0,0,0,0,0,0,1.0552e-06
18,0.0483293,10000,0,0,0,0,0,0,0,0,0,1.02498e-06
18,0.0615848,10000,0,0,0,0,0,0,0,0,0,1.68888e-06
18,0.078476,10000,0,0,0,0,0,0,0,0,0,2.40056e-06
18,0.1,10000,0,0,0,0,0,0,0,0,0,2.96997e-06
20,0.001,10000,0,0,0,0,0,0,0,0,0,3.38144e-07
20,0.00127427,10000,0,0,0,0,0,0,0,0,0,3.75532e-07
20,0.00162378,10000,0,0,0,0,0,0,0,0,0,2.51955e-07
20,0.00206914,10000,0,0,0,0,0,0,0,0,0,3.75171e-07
20,0.00263665,10000,0,0,0,0,0,0,0,0,0,3.82956e-07
20,0.00335982,10000,0,0,0,0,0,0,0,0,0,7.25577e-07
20,0.00428133,10000,0,0,0,0,0,0,0,0,0,3.02338e-07
20,0.00545559,10000,0,0,0,0,0,0,0,0,0,5.35628e-07
20,0.00695193,10000,0,0,0,0,0,0,0,0,0,5.69239e-07
20,0.00885867,10000,0,0,0,0,0,0,0,0,0,4.37153e-07
20,0.0112884,10000,0,0,0,0,0,0,0,0,0,8.43834e-07
20,0.0143845,10000,0,0,0,0,0,0,0,0,0,8.07882e-07
20,0.0183298,10000,0,0,0,0,0,0,0,0,0,1.62598e-06
20,0.0233572,10000,0,0,0,0,0,0,0,0,0,1.54466e-06
20,0.0297635,10000,0,0,0,0,0,0,0,0,0,1.89211e-06
20,0.0379269,10000,0,0,0,0,0,0,0,0,0,2.87592e-06
20,0.0483293,10000,0,0,0,0,0,0,0,0,0,4.20383e-06
20,0.0615848,10000,0,0,0,0,0,0,0,0,0,7.07198e-06
20,0.078476,10000,0,0,0,0,0,0,0,0,0,9.35251e-06
20,0.1,10000,0.0001,0,0,0.0001,0,0,0,0,0,1.45343e-05
22,0.001,10000,0,0,0,0,0,0,0,0,0,7.06682e-07
22,0.00127427,10000,0,0,0,0,0,0,0,0,0,8.85459e-07
22,0.00162378,10000,0,0,0,0,0,0,0,0,0,7.15514e-07
22,0.00206914,10000,0,0,0,0,0,0,0,0,0,8.49673e-07
22,0.00263665,10000,0,0,0,0,0,0,0,0,0,1.36165e-06
22,0.00335982,10000,0,0,0,0,0,0,0,0,0,2.08811e-06
22,0.00428133,10000,0,0,0,0,0,0,0,0,0,2.1791e-06
22,0.00545559,10000,0,0,0,0,0,0,0,0,0,2.59037e-06
22,0.00695193,10000,0,0,0,0,0,0,0,0,0,4.72302e-06
22,0.00885867,10000,0,0,0,0,0,0,0,0,0,5.62679e-06
22,0.0112884,10000,0.0001,0,0,0.0001,0,0,0,0,0,8.2117e-06
22,0.0143845,10000,0,0,0,0,0,0,0,0,0,1.12972e-05
22,0.0183298,10000,0.0002,0,0,0.0001,0,0,0.0001,0,0,1.52648e-05
22,0.0233572,10000,0,0,0,0,0,0,0,0,0,2.33792e-05
22,0.0297635,10000,0.0002,0,0,0.0002,0,0,0,0,0,3.27663e-05
22,0.0379269,10000,0.0015,0,0,0.001,0,0,0.0006,0,0,6.04436e-05
22,0.0483293,10000,0.0028,0,0,0.0017,0,0,0.0012,0,0,9.15943e-05
22,0.0615848,10000,0.0049,0,0,0.0022,0,0,0.0029,0,0,0.000129139
22,0.078476,10000,0.0064,0,0,0.0034,0,0,0.0031,0,0,0.000180109
22,0.1,10000,0.0123,0,0,0.0062,0,0,0.0062,0,0,0.000272699
24,0.001,10000,0,0,0,0,0,0,0,0,0,3.48511e-07
24,0.00127427,10000,0,0,0,0,0,0,0,0,0,2.38787e-07
24,0.00162378,10000,0,0,0,0,0,0,0,0,0,3.06371e-07
24,0.00206914,10000,0,0,0,0,0,0,0,0,0,2.72116e-07
24,0.00263665,10000,0,0,0,0,0,0,0,0,0,3.35929e-07
24,0.00335982,10000,0,0,0,0,0,0,0,0,0,4.03487e-07
24,0.00428133,10000,0,0,0,0,0,0,0,0,0,3.31231e-07
24,0.00545559,10000,0,0,0,0,0,0,0,0,0,3.78389e-07
24,0.00695193,10000,0,0,0,0,0,0,0,0,0,4.93571e-07
24,0.00885867,10000,0,0,0,0,0,0,0,0,0,4.43509e-07
24,0.0112884,10000,0,0,0,0,0,0,0,0,0,5.58741e-07
24,0.0143845,10000,0,0,0,0,0,0,0,0,0,7.35414e-07
24,0.0183298,10000,0,0,0,0,0,0,0,0,0,8.47188e-07
24,0.0233572,10000,0,0,0,0,0,0,0,0,0,1.10063e-06
24,0.0297635,10000,0,0,0,0,0,0,0,0,0,1.47255e-06
24,0.0379269,10000,0,0,0,0,0,0,0,0,0,2.61833e-06
24,0.0483293,10000,0,0,0,0,0,0,0,0,0,4.14663e-06
24,0.0615848,10000,0,0,0,0,0,0,0,0,0,5.18043e-06
24,0.078476,10000,0,0,0,0,0,0,0,0,0,8.46326e-06
24,0.1,10000,0,0,0,0,0,0,0,0,0,1.29234e-05
26,0.001,10000,0,0,0,0,0,0,0,0,0,5.70231e-07
26,0.00127427,10000,0,0,0,0,0,0,0,0,0,4.59645e-07
26,0.00162378,10000,0,0,0,0,0,0,0,0,0,4.73467e-07
26,0.00206914,10000,0,0,0,0,0,0,0,0,0,5.82983e-07
26,0.00263665,10000,0,0,0,0,0,0,0,0,0,6.00659e-07
26,0.00335982,10000,0,0,0,0,0,0,0,0,0,1.17827e-06
26,0.00428133,10000,0,0,0,0,0,0,0,0,0,1.75357e-06
26,0.00545559,10000,0,0,0,0,0,0,0,0,0,2.38701e-06
26,0.00695193,10000,0.0001,0,0,0,0,0,0.0001,0,0,2.77815e-06
26,0.00885867,10000,0,0,0,0,0,0,0,0,0,2.7398e-06
26,0.0112884,10000,0,0,0,0,0,0,0,0,0,3.42816e-06
26,0.0143845,10000,0,0,0,0,0,0,0,0,0,4.51022e-06
26,0.0183298,10000,0.0007,0,0,0.0002,0,0,0.0005,0,0,7.16103e-06
26,0.0233572,10000,0.0011,0,0,0.0005,0,0,0.0006,0,0,1.37699e-05
26,0.0297635,10000,0.0008,0,0,0.0005,0,0,0.0003,0,0,2.20856e-05
26,0.0379269,10000,0.0023,0,0,0.0011,0,0,0.0013,0,0,3.72685e-05
26,0.0483293,10000,0.0061,0,0,0.0029,0,0,0.0034,0,0,7.23214e-05
26,0.0615848,10000,0.0104,0,0,0.0063,0,0,0.0042,0,0,0.000115051
26,0.078476,10000,0.0187,0,0,0.0099,0,0,0.009,0,0,0.000181005
26,0.1,10000,0.0308,0,0,0.0165,0,0,0.0157,0,0,0.000300637
28,0.001,10000,0,0,0,0,0,0,0,0,0,3.74968e-07
28,0.00127427,10000,0,0,0,0,0,0,0,0,0,2.75037e-07
28,0.00162378,10000,0,0,0,0,0,0,0,0,0,2.14971e-07
28,0.00206914,10000,0,0,0,0,0,0,0,0,0,3.2088e-07
28,0.00263665,10000,0,0,0,0,0,0,0,0,0,3.82321e-07
28,0.00335982,10000,0,0,0,0,0,0,0,0,0,2.74837e-07
28,0.00428133,10000,0,0,0,0,0,0,0,0,0,3.77929e-07
28,0.00545559,10000,0,0,0,0,0,0,0,0,0,3.96705e-07
28,0.00695193,10000,0,0,0,0,0,0,0,0,0,5.08473e-07
28,0.00885867,10000,0,0,0,0,0,0,0,0,0,4.13997e-07
28,0.0112884,10000,0,0,0,0,0,0,0,0,0,5.34571e-07
28,0.0143845,10000,0,0,0,0,0,0,0,0,0,8.02938e-07
28,0.0183298,10000,0,0,0,0,0,0,0,0,0,1.02446e-06
28,0.0233572,10000,0,0,0,0,0,0,0,0,0,1.31651e-06
28,0.0297635,10000,0,0,0,0,0,0,0,0,0,1.67738e-06
28,0.0379269,10000,0,0,0,0,0,0,0,0,0,2.21647e-06
28,0.0483293,10000,0,0,0,0,0,0,0,0,0,3.82704e-06
28,0.0615848,10000,0.0001,0,0,0.0001,0,0,0,0,0,6.48077e-06
28,0.078476,10000,0.0001,0,0,0,0,0,0.0001,0,0,9.77075e-06
28,0.1,10000,0,0,0,0,0,0,0,0,0,1.36977e-05
30,0.001,10000,0,0,0,0,0,0,0,0,0,8.86384e-07
30,0.00127427,10000,0,0,0,0,0,0,0,0,0,8.13275e-07
30,0.00162378,10000,0,0,0,0,0,0,0,0,0,1.78132e-06
30,0.00206914,10000,0,0,0,0,0,0,0,0,0,1.04966e-06
30,0.00263665,10000,0,0,0,0,0,0,0,0,0,1.52183e-06
30,0.00335982,10000,0,0,0,0,0,0,0,0,0,3.08577e-06
30,0.00428133,10000,0,0,0,0,0,0,0,0,0,3.98173e-06
30,0.00545559,10000,0.0001,0,0,0,0,0,0.0001,0,0,5.42571e-06
30,0.00695193,10000,0,0,0,0,0,0,0,0,0,5.76367e-06
30,0.00885867,10000,0.0002,0,0,0.0002,0,0,0,0,0,1.02521e-05
30,0.0112884,10000,0.0004,0,0,0,0,0,0.0004,0,0,1.3045e-05
30,0.0143845,10000,0.0008,0,0,0.0004,0,0,0.0004,0,0,2.20394e-05
30,0.0183298,10000,0.003,0,0,0.0019,0,0,0.0012,0,0,4.48743e-05
30,0.0233572,10000,0.0057,0,0,0.0032,0,0,0.0026,0,0,6.85522e-05
30,0.0297635,10000,0.0109,0,0,0.0048,0,0,0.0067,0,0,0.000124318
30,0.0379269,10000,0.0213,0,0,0.0117,0,0,0.0105,0,0,0.000188459
30,0.0483293,10000,0.0383,0,0,0.0194,0,0,0.0204,0,0,0.000329248
30,0.0615848,10000,0.0612,0,0,0.0316,0,0,0.0339,0,0,0.000528411
30,0.078476,10000,0.1011,0,0,0.0534,0,0,0.0573,0,0,0.000849286
30,0.1,10000,0.1668,0,0,0.0921,0,0,0.0898,0,0,0.00121327
