n,p,shots,total_logical_error_rate,total_err_low,total_err_high,x_logical_error_rate,x_err_low,x_err_high,z_logical_error_rate,z_err_low,z_err_high,mean_objective_value,average_cpu_time_seconds
23,0.1,100000,0.22116,0.0025692081201235,0.0025853904508729,0.19533,0.0024533432457287,0.0024710267336077,0.05648,0.0014228945872154,0.0014486867188647,46.952757384317295,0.0100908562755584
47,0.001,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,9.379164112033322e-17,0.00015519065380096436
47,0.0012742749857031334,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,1.3500311979441903e-16,0.00015878868341445923
47,0.0016237767391887208,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,1.1894485396624078e-16,0.0001618363618850708
47,0.00206913808111479,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,2.107469754264457e-16,0.00017519825935363769
47,0.0026366508987303583,100000,1e-05,9.746821952206669e-06,4.571516034774275e-05,1e-05,9.746821952206669e-06,4.571516034774275e-05,0.0,0.0,3.6888114157924206e-05,0.005142389580975857,0.0001993453073501587
47,0.003359818286283781,100000,2e-05,1.7577898037296847e-05,5.2244989365047905e-05,2e-05,1.7577898037296847e-05,5.2244989365047905e-05,0.0,0.0,3.6888114157924206e-05,0.012380785494150332,0.00024674469470977784
47,0.004281332398719396,100000,2e-05,1.7577898037296847e-05,5.2244989365047905e-05,2e-05,1.7577898037296847e-05,5.2244989365047905e-05,0.0,0.0,3.6888114157924206e-05,0.018695464025592645,0.0003020191550254822
47,0.00545559478116852,100000,4e-05,2.9101242172541418e-05,6.241269060279137e-05,4e-05,2.9101242172541418e-05,6.241269060279137e-05,0.0,0.0,3.6888114157924206e-05,0.02136151293717777,0.0004343732953071594
47,0.0069519279617756054,100000,9e-05,4.8845469662682224e-05,8.08411281938357e-05,8e-05,4.546106581911712e-05,7.76257736173694e-05,1e-05,9.746821952206669e-06,4.571516034774275e-05,0.09070894026895486,0.0007162956476211548
47,0.008858667904100823,100000,0.00023,8.419432000115676e-05,0.00011509306515440778,0.00021,8.000213960315976e-05,0.00011098949005102702,2e-05,1.7577898037296847e-05,5.2244989365047905e-05,0.2024003829993609,0.0011843326544761657
47,0.011288378916846888,100000,0.00062,0.00014461754571476097,0.00017474254109922714,0.00062,0.00014461754571476097,0.00017474254109922714,3e-05,2.3813236041077967e-05,5.767020256636201e-05,0.5501987279406083,0.002217204852104187
47,0.01438449888287663,100000,0.00175,0.00024950149819253525,0.00027907323250977415,0.00166,0.0002427578519830578,0.0002723541853261865,0.00016,6.854349816367227e-05,9.981700651290757e-05,1.4406968353543064,0.004647639000415802
47,0.018329807108324356,100000,0.00355,0.00035916625665064145,0.00038841668782418817,0.00331,0.00034652049301680784,0.00037580313411005864,0.00032,0.00010111026356675543,0.00013171476240794988,2.989537881826465,0.008518533577919006
47,0.023357214690901212,100000,0.0072,0.0005146832707439205,0.0005435684374064066,0.00679,0.0004996362352372805,0.0005285559927270906,0.00067,0.00015072265075494662,0.00018079935681345805,6.9781033554044525,0.01852187318086624
47,0.029763514416313176,100000,0.01663,0.0007835545172310138,0.000811767971226153,0.01575,0.0007626175252077559,0.0007908886566387573,0.00161,0.00023893179691175746,0.0002685424843212082,15.550812225035157,0.036116111664772035
47,0.0379269019073225,100000,0.03441,0.0011212412470074998,0.0011483499790297044,0.0325,0.0010904684033193265,0.0011176927644078946,0.0035,0.00035656822015956357,0.00038582520728671884,33.339441371714116,0.06316653502702713
47,0.04832930238571752,100000,0.06863,0.001559462682777693,0.0015845382222096915,0.0642,0.0015115170573668235,0.0015368534632675401,0.00804,0.0005442007938800762,0.0005730177167636002,64.89618163327475,0.11267357328891754
47,0.06158482110660261,100000,0.12488,0.0020430358493310763,0.00206482001346521,0.11516,0.0019722972826574092,0.0019946484740471504,0.01881,0.0008330353928182495,0.0008611080124475666,119.00517593320781,0.16896518715143205
47,0.07847599703514611,100000,0.20664,0.0025059836973252425,0.0025230097825358344,0.18715,0.0024132994522509665,0.0024314585227183105,0.0377,0.001172097272766924,0.0011990077202376007,201.35725632706732,0.26153345713615417
47,0.1,100000,0.31547,0.002879819643161863,0.0028905258036047154,0.27624,0.0027698117932773436,0.0027827951909987214,0.07413,0.0016163854451376747,0.001641137632662118,313.54311598364836,0.3717228998637199
