n,p,shots,total_logical_error_rate,total_err_low,total_err_high,x_logical_error_rate,x_err_low,x_err_high,z_logical_error_rate,z_err_low,z_err_high,mean_objective_value,average_cpu_time_seconds
17,0.0026366508987303,100000,1e-05,9.746821952206667e-06,4.571516034774275e-05,1e-05,9.746821952206667e-06,4.571516034774275e-05,0.0,0.0,3.6888114157924206e-05,-1.4210854715202005e-19,0.0001997075676918
17,0.0033598182862837,100000,1e-05,9.746821952206667e-06,4.571516034774275e-05,0.0,0.0,3.6888114157924206e-05,1e-05,9.746821952206667e-06,4.571516034774275e-05,0.0012307692307692,0.000184328508377
17,0.0042813323987193,100000,2e-05,1.7577898037296847e-05,5.224498936504791e-05,1e-05,9.746821952206667e-06,4.571516034774275e-05,1e-05,9.746821952206667e-06,4.571516034774275e-05,0.0012023809523809,0.0001822573947906
17,0.0054555947811685,100000,2e-05,1.7577898037296847e-05,5.224498936504791e-05,2e-05,1.7577898037296847e-05,5.224498936504791e-05,0.0,0.0,3.6888114157924206e-05,0.0009272727272727,0.0001988268876075
17,0.0069519279617756,100000,6e-05,3.798074940080164e-05,7.05901306201627e-05,4e-05,2.910124217254141e-05,6.241269060279137e-05,2e-05,1.7577898037296847e-05,5.224498936504791e-05,0.00142,0.0001966962790489
17,0.0088586679041008,100000,0.00016,6.854349816367227e-05,9.981700651290756e-05,0.0001,5.204510486098858e-05,8.389584537664978e-05,9e-05,4.8845469662682224e-05,8.08411281938357e-05,0.0014023809523809,0.0001987067580223
17,0.0112883789168468,100000,0.00035,0.0001062004468539,0.0001367319861444,0.00018,7.331721446439926e-05,0.0001044627417977,0.00021,8.000213960315976e-05,0.000110989490051,0.0155499162602104,0.0002308676028251
17,0.0143844988828766,100000,0.00053,0.0001329692117009,0.0001631964573413,0.00026,9.015256004237904e-05,0.0001209371998238,0.00032,0.0001011102635667,0.0001317147624079,0.0179150557775559,0.0002253196167945
17,0.0183298071083243,100000,0.00107,0.0001930288676862,0.000222841287611,0.00057,0.000138259869438,0.000168438889877,0.00053,0.0001329692117009,0.0001631964573413,0.0485625581739779,0.0002474696993827
17,0.0233572146909012,100000,0.00237,0.0002918590221519,0.0003212926043144,0.00123,0.0002076486316753,0.0002373898394555,0.00137,0.0002196739513964,0.0002493619038097,0.1070595341325317,0.00029581315279
17,0.0297635144163131,100000,0.00443,0.0004021807901026,0.0004313262691061,0.00234,0.0002899484977093,0.0003193878163344,0.00239,0.0002931259450451,0.0003225557444292,0.2077321271208173,0.0004054399704933
17,0.0379269019073225,100000,0.00863,0.0005639985973369,0.000592769315868,0.0044,0.0004007897739138,0.0004299385618919,0.00494,0.0004251359007715,0.0004542273386347,0.3970772571352781,0.0004859128689765
17,0.0483293023857175,100000,0.01702,0.0007926471155941,0.0008208351733498,0.00914,0.000580559338839,0.0006092910615626,0.00935,0.0005872402020855,0.0006159560921452,0.7000962185310703,0.0005237262248992
17,0.0615848211066026,100000,0.02961,0.0010419469370035,0.001069347134461,0.01588,0.0007657484393374,0.0007940110157604,0.01665,0.0007840235133708,0.0008122356626351,1.402911445498817,0.0007449786615371
17,0.0784759970351461,100000,0.05458,0.001399983306347,0.0014258878629427,0.03029,0.0010535896718109,0.0010809483901078,0.03017,0.0010515455487606,0.0010789115818721,2.6151292671888946,0.0010362986636161
17,0.1,100000,0.09316,0.0017946573137032,0.0018182939855088,0.05168,0.0013640848394477,0.0013901612330319,0.05303,0.0013809400322407,0.0014069363945739,4.370547735826178,0.0014986079502105
23,0.001,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,-2.4158453015843408e-18,0.0001721622347831
23,0.0012742749857031,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,5.9685589803848426e-18,0.0001742766690254
23,0.0016237767391887,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0002,0.0001671516370773
23,0.0020691380811147,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0002388289676425,0.0001667620563507
23,0.0026366508987303,100000,3e-05,2.3813236041077967e-05,5.767020256636201e-05,3e-05,2.3813236041077967e-05,5.767020256636201e-05,1e-05,9.746821952206667e-06,4.571516034774275e-05,0.0047451977401129,0.0001804136776924
23,0.0033598182862837,100000,5e-05,3.376494318294214e-05,6.667943042027702e-05,2e-05,1.7577898037296847e-05,5.224498936504791e-05,3e-05,2.3813236041077967e-05,5.767020256636201e-05,0.0063972758706604,0.0001791987967491
23,0.0042813323987193,100000,3e-05,2.3813236041077967e-05,5.767020256636201e-05,2e-05,1.7577898037296847e-05,5.224498936504791e-05,1e-05,9.746821952206667e-06,4.571516034774275e-05,0.0080686273218459,0.0001839814376831
23,0.0054555947811685,100000,0.00014,6.345865120349693e-05,9.488506582797471e-05,6e-05,3.798074940080164e-05,7.05901306201627e-05,8e-05,4.546106581911712e-05,7.76257736173694e-05,0.0188841906873202,0.0001975295495986
23,0.0069519279617756,100000,0.00018,7.331721446439926e-05,0.0001044627417977,8e-05,4.546106581911712e-05,7.76257736173694e-05,0.0001,5.204510486098858e-05,8.389584537664978e-05,0.0256308361929391,0.0002070037937164
23,0.0088586679041008,100000,0.00027,9.20609966933786e-05,0.000122811696743,0.00015,6.604378589118936e-05,9.73901399277955e-05,0.00013,6.077871750037981e-05,9.229369942010546e-05,0.0547324702097276,0.0002237981200218
23,0.0112883789168468,100000,0.00055,0.0001356386918278,0.0001658412110354,0.00034,0.0001045289846179,0.0001350838219411,0.00025,8.820685401380804e-05,0.0001190273490163,0.1157609089934996,0.0002539692282676
23,0.0143844988828766,100000,0.00132,0.0002154533521739,0.0002451595074001,0.00076,0.0001611611593653,0.0001911623535636,0.00067,0.0001507226507549,0.0001807993568134,0.2612269578210573,0.00030594748497
23,0.0183298071083243,100000,0.00273,0.0003138983601385,0.000343268323675,0.00144,0.0002254548251039,0.0002551186326626,0.00146,0.0002270804257489,0.0002567375988295,0.5335565169731695,0.0003842026519775
23,0.0233572146909012,100000,0.00562,0.0004539455483615,0.0004829702302617,0.00315,0.0003378309536629,0.0003671362031562,0.00293,0.0003255105052079,0.0003548485795288,1.0914390357332582,0.0005436428046226
23,0.0297635144163131,100000,0.01013,0.0006114027364978,0.0006400608229337,0.00517,0.0004350935929947,0.0004641618547362,0.00561,0.0004535351291926,0.0004825607566934,2.004773825317862,0.0007697651100158
23,0.0379269019073225,100000,0.01955,0.0008491365306022,0.000877161898809,0.01046,0.0006213360272452,0.000649970083873,0.01047,0.0006216344954201,0.0006502678274693,3.7397675592124022,0.0012480963993072
23,0.0483293023857175,100000,0.03485,0.0011281951718488,0.0011552773241121,0.01924,0.0008424314322698,0.0008704765646427,0.01876,0.0008319354858804,0.0008600113073567,6.949624067804671,0.0019583460855484
23,0.0615848211066026,100000,0.06031,0.001467717623726,0.0014932834648586,0.03263,0.0010925941039597,0.001119810581465,0.03376,0.001110877491935,0.0011380255275633,12.31412620220929,0.0032380965781211
23,0.0784759970351461,100000,0.10534,0.0018962500212871,0.0019191745926555,0.05879,0.0014501392341308,0.0014757948321212,0.05863,0.0014482730483186,0.0014739380981365,21.352186840268004,0.0051125149226188
23,0.1,100000,0.17004,0.0023237774375405,0.0023429316412554,0.09719,0.0018292331949364,0.0018526341237504,0.09624,0.0018211718205139,0.0018446283090051,35.75001083179813,0.0081357007765769
47,0.001,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,5.115907697472721e-17,0.00016921052694320678
47,0.0012742749857031334,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,8.455458555545193e-17,0.00016550474643707276
47,0.0016237767391887208,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,9.72022462519817e-17,0.00019408753395080568
47,0.00206913808111479,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,1.7024603948812e-16,0.00020095861434936524
47,0.0026366508987303583,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.00025330293813183134,0.0002410943865776062
47,0.003359818286283781,100000,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,0.0,0.0,3.6888114157924206e-05,2.1330492927518209e-16,0.00023498641729354858
47,0.004281332398719396,100000,1e-05,9.746821952206669e-06,4.571516034774275e-05,1e-05,9.746821952206669e-06,4.571516034774275e-05,0.0,0.0,3.6888114157924206e-05,0.005205618922334582,0.00029314707756042483
47,0.00545559478116852,100000,1e-05,9.746821952206669e-06,4.571516034774275e-05,0.0,0.0,3.6888114157924206e-05,1e-05,9.746821952206669e-06,4.571516034774275e-05,0.028019478097736326,0.0004200512170791626
47,0.0069519279617756054,100000,1e-05,9.746821952206669e-06,4.571516034774275e-05,0.0,0.0,3.6888114157924206e-05,1e-05,9.746821952206669e-06,4.571516034774275e-05,0.03262707222035172,0.0005734050059318542
47,0.008858667904100823,100000,8e-05,4.546106581911712e-05,7.76257736173694e-05,5e-05,3.376494318294214e-05,6.667943042027702e-05,3e-05,2.3813236041077967e-05,5.767020256636201e-05,0.07310371462977844,0.0009480220222473144
47,0.011288378916846888,100000,0.00022,8.212219868438062e-05,0.0001130638106733444,9e-05,4.8845469662682224e-05,8.08411281938357e-05,0.00014,6.345865120349693e-05,9.488506582797473e-05,0.2027056424240808,0.0015237423396110535
47,0.01438449888287663,100000,0.00065,0.00014830901478690077,0.0001784044182606973,0.0004,0.00011421924024032529,0.00014464706339974831,0.00027,9.206099669337861e-05,0.0001228116967430179,0.5816429237089323,0.002789502971172333
47,0.018329807108324356,100000,0.00146,0.00022708042574893692,0.000256737598829541,0.00071,0.0001554437634878745,0.00018548528739522902,0.00079,0.0001645012165327703,0.00019447991232450165,1.403400803497944,0.004898931677341461
47,0.023357214690901212,100000,0.0037,0.00036685132433142247,0.0003960825323958651,0.00192,0.000261779607162743,0.00029130863062202324,0.00189,0.000259653862054568,0.0002891901021974915,3.312436914518829,0.009504499197006225
47,0.029763514416313176,100000,0.00826,0.0005516673812979633,0.000580466926494945,0.00422,0.00039234085391027726,0.00042150984173793416,0.00438,0.00039985975922317805,0.00042901076206040487,7.491596262446125,0.020230107476711272
47,0.0379269019073225,100000,0.01867,0.0008299517402619479,0.0008580333281061683,0.00944,0.0005900798060267057,0.0006187889478680673,0.01018,0.0006129183885354248,0.000641572818928994,17.573715572464465,0.04237361406087875
47,0.04832930238571752,100000,0.03849,0.0011839352728514815,0.0012107982534194511,0.02065,0.000872484590291954,0.0009004401543926469,0.02017,0.0008623796434256495,0.0008903656071953293,36.627462443717604,0.0717627629518509
47,0.06158482110660261,100000,0.07519,0.0016270477300651676,0.00165173765732822,0.04012,0.0012079355732682248,0.0012347007726753179,0.04105,0.0012213827821857398,0.0012480922805926872,73.04163267413028,0.12926199445009232
47,0.07847599703514611,100000,0.14075,0.0021499798470663023,0.002170839081597875,0.07867,0.0016613942256217262,0.0016858798700041533,0.07676,0.0016426660469073956,0.0016672637901675585,139.31582144849372,0.20198785701990127
47,0.1,100000,0.24003,0.0026445843290769655,0.0026596704543105643,0.13557,0.0021161621651518137,0.0021373231954268934,0.1372,0.002126913075101433,0.0021479791287857264,242.88086850028333,0.31805636330842973
